"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN026_RS...Taxa.de.resíduos.sólidos.da.construção.civil..rcc..coletada.pela.prefeitura.em.relação.à.quantidade.total.coletada....","IN029_RS...Massa.de.rcc.per.capita.em.relação.à.população.urbana..Kg.habitante.dia."
261020,"Panelas","PE",2015,"[26102011] Prefeitura Municipal de Panelas - PMP; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26102040] Prefeitura Municipal de Panelas - PMP","Esgoto; Água; Res Sólidos",NA,NA
261030,"Paranatama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26103040] Prefeitura Municipal de Paranatama - PMP","Água; Res Sólidos",3.94,NA
261040,"Parnamirim","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26104040] Prefeitura Municipal de Parnamirim - PMP","Água; Res Sólidos",NA,NA
261050,"Passira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261080,"Pedra","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261090,"Pesqueira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26109040] Prefeitura Municipal de Pesqueira - PMP","Água; Res Sólidos",233.16,NA
261100,"Petrolândia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26110040] Prefeitura Municipal de Petrolândia - PMP","Água; Res Sólidos",NA,NA
261110,"Petrolina","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26111040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos",NA,NA
261120,"Poção","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261153,"Quixaba","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261170,"Riacho das Almas","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261200,"Sairé","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261210,"Salgadinho","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261220,"Salgueiro","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água e Esgoto; Res Sólidos",NA,NA
261230,"Saloá","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá   Secretaria Municipal de Meio Ambiente - PMS","Água; Res Sólidos",6.43,NA
261240,"Sanharó","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261245,"Santa Cruz","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261247,"Santa Cruz da Baixa Verde","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV","Água; Res Sólidos",NA,NA
261250,"Santa Cruz do Capibaribe","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261255,"Santa Filomena","PE",2015,"[26125511] Prefeitura Municipal de Santa Filomena - PMSF; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26125540] PREFEITURA MUNICIPAL DE SANTA FILOMENA - PGCM","Esgoto; Água; Res Sólidos",NA,NA
261260,"Santa Maria da Boa Vista","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261270,"Santa Maria do Cambucá","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26127040] Secretaria Municipal de Saúde - SMS","Água; Res Sólidos",NA,NA
261280,"Santa Terezinha","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261300,"São Bento do Una","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261310,"São Caitano","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26131040] Prefeitura Municipal de São Caetano - PMSC","Água; Res Sólidos",28.03,16.87
261320,"São João","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261330,"São Joaquim do Monte","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26133040] Município de São Joaquim do Monte - Prefeitura - PMSJM","Água; Res Sólidos",NA,NA
261350,"São José do Belmonte","PE",2015,"[26135011] Prefeitura Municipal de São José do Belmonte - PMSJB; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",NA,NA
261360,"São José do Egito","PE",2015,"[26136011] Prefeitura Municipal de São José do Egito - PMSJE; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26136040] Prefeitura Municipal de São José do Egito - PMSJE","Esgoto; Água; Res Sólidos",NA,NA
261390,"Serra Talhada","PE",2015,"[26139011] Prefeitura Municipal de Serra Talhada - PMST; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",NA,NA
261400,"Serrita","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26140040] secretaria de meio ambiente de serrita - semas","Água; Res Sólidos",8.28,NA
261410,"Sertânia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261430,"Moreilândia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261440,"Solidão","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so","Água; Res Sólidos",NA,NA
261450,"Surubim","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261460,"Tabira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261470,"Tacaimbó","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT","Água; Res Sólidos",NA,NA
261480,"Tacaratu","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261500,"Taquaritinga do Norte","PE",2015,"[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB","Esgoto; Água; Res Sólidos",188.68,NA
261510,"Terezinha","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261520,"Terra Nova","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261540,"Toritama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261560,"Trindade","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261570,"Triunfo","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos",62.86,NA
261580,"Tupanatinga","PE",2015,"[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",NA,NA
261590,"Tuparetama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261600,"Venturosa","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV","Água; Res Sólidos",3.38,NA
261610,"Verdejante","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",NA,NA
261618,"Vertente do Lério","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL","Água; Res Sólidos",14.63,NA
261620,"Vertentes","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV","Água; Res Sólidos",6.67,NA
270010,"Água Branca","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB","Água; Res Sólidos",8.33,35.32
270030,"Arapiraca","AL",2015,"[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL","Esgoto; Água",NA,NA
270070,"Batalha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB","Água e Esgoto; Res Sólidos",16.67,NA
270090,"Belo Monte","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270120,"Cacimbinhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos",0.71,1.22
270160,"Canapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270180,"Carneiros","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270200,"Coité do Nóia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270235,"Craíbas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270240,"Delmiro Gouveia","AL",2015,"[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos",NA,NA
270250,"Dois Riachos","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos",0.08,NA
270255,"Estrela de Alagoas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270290,"Girau do Ponciano","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270310,"Igaci","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270330,"Inhapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI","Água; Res Sólidos",1.28,15.06
270340,"Jacaré dos Homens","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270370,"Jaramataia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270410,"Lagoa da Canoa","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC","Água; Res Sólidos",NA,NA
270440,"Major Isidoro","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI","Água; Res Sólidos",10,243.11
270460,"Maravilha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU","Água; Res Sólidos",NA,NA
270500,"Mata Grande","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270530,"Minador do Negrão","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270540,"Monteirópolis","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270570,"Olho D ÁGUA das Flores","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270580,"Olho D ÁGUA do Casado","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270600,"Olivença","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270610,"Ouro Branco","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV","Água; Res Sólidos",NA,NA
270620,"Palestina","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP","Água; Res Sólidos",NA,NA
270630,"Palmeira dos Índios","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR","Água e Esgoto; Res Sólidos",105.88,NA
270640,"Pão de Açúcar","AL",2015,"[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL","Água; Água",NA,NA
270642,"Pariconha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP","Água; Res Sólidos",NA,NA
270710,"Piranhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",NA,NA
270720,"Poço das Trincheiras","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270760,"Quebrangulo","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",NA,NA
270800,"Santana do Ipanema","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO","Água e Esgoto; Res Sólidos",NA,NA
270840,"São José da Tapera","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA
270895,"Senador Rui Palmeira","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP","Água; Res Sólidos",6.67,78.48
270920,"Traipu","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT","Água; Res Sólidos",2.47,3.46
280010,"Amparo de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280020,"Aquidabã","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280110,"Canhoba","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280120,"Canindé de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280140,"Carira","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280160,"Cedro de São João","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280190,"Cumbe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280220,"Feira Nova","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280230,"Frei Paulo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",0.14,0.34
280240,"Gararu","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",1.25,NA
280260,"Gracho Cardoso","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos",NA,NA
280310,"Itabi","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280370,"Macambira","SE",2015,"[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água",NA,NA
280420,"Monte Alegre de Sergipe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS","Água; Res Sólidos",NA,NA
280445,"Nossa Senhora Aparecida","SE",2015,"[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA","Esgoto; Água; Res Sólidos",NA,NA
280450,"Nossa Senhora da Glória","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280460,"Nossa Senhora das Dores","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD","Água; Res Sólidos",NA,NA
280470,"Nossa Senhora de Lourdes","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280500,"Pedra Mole","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280520,"Pinhão","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280540,"Poço Redondo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÇO REDONDO - PMPRE","Água; Res Sólidos",NA,NA
280550,"Poço Verde","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÇO VERDE - PMPV","Água; Res Sólidos",NA,NA
280560,"Porto da Folha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280570,"Propriá","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280600,"Ribeirópolis","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280700,"São Miguel do Aleixo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280710,"Simão Dias","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e Serviços Públicos - SMOTSP","Água e Esgoto; Res Sólidos",NA,NA
280730,"Telha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA
280740,"Tobias Barreto","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB","Água; Res Sólidos",NA,NA
290010,"Abaíra","BA",2015,"","",NA,NA
290020,"Abaré","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÇO PÚBLICO - SECSP","Água e Esgoto; Res Sólidos",NA,NA
290035,"Adustina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290040,"Água Fria","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290050,"Érico Cardoso","BA",2015,"[29005011] Serviço Autônomo de Água e Esgoto - SAAE; [29005040] Prefeitura Municipal de Érico Cardoso - PM","Água; Res Sólidos",NA,NA
290100,"Amargosa","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29010040] PREFEITURA MUNICIPAL DE AMARGOSA - BA","Água e Esgoto; Res Sólidos",8.26,NA
290115,"América Dourada","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29011540] PREFEITURA MUNICIPAL DE AMERICA DOURADA - PMAD","Água; Res Sólidos",NA,NA
290120,"Anagé","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29012040] Prefeitura Municipal de Anagé - PMA","Água; Res Sólidos",NA,NA
290130,"Andaraí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013040] Prefeitura Municipal de Andaraí - PMA","Água; Res Sólidos",NA,NA
290135,"Andorinha","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013540] Prefeitura Municipal de Andorinha - PMA","Água; Res Sólidos",NA,NA
290150,"Anguera","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290160,"Antas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290170,"Antônio Cardoso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290180,"Antônio Gonçalves","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290200,"Aracatu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290210,"Araci","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29021040] Prefeitura Municipal de Araci - PMA","Água e Esgoto; Res Sólidos",NA,NA
290260,"Baixa Grande","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026040] PREFEITURA MUNICIPAL DE BAIXA GRANDE - PMBG","Água; Res Sólidos",8.62,NA
290265,"Banzaê","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026540] PREFEITURA MUNICIPAL DE BANZAÊ - PMB","Água; Res Sólidos",NA,NA
290270,"Barra","BA",2015,"[29027040] PREFEITURA MUNICIPAL DA BARRA - PMB","Res Sólidos",9.55,81.11
290280,"Barra da Estiva","BA",2015,"[29028011] Prefeitura Municipal de Barra da Estiva - PMBE; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29028040] PREFEITURA MUNICIPAL DE BARRA DA ESTIVA - BE","Água e Esgoto; Água; Res Sólidos",NA,NA
290290,"Barra do Choça","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",NA,NA
290300,"Barra do Mendes","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29030040] PREFEITURA MUNICIPAL DE BARRA DO MENDES - PMBM","Água; Res Sólidos",60.36,NA
290323,"Barro Alto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290327,"Barrocas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290350,"Belo Campo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290360,"Biritinga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290370,"Boa Nova","BA",2015,"[29037011] Prefeitura Municipal de Boa Nova - PMBN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",NA,NA
290380,"Boa Vista do Tupim","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290390,"Bom Jesus da Lapa","BA",2015,"[29039011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",NA,NA
290395,"Bom Jesus da Serra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29039540] PREFEITURA MUNICIPAL DE BOM JESUS DA SERRA - BA","Água; Res Sólidos",NA,NA
290400,"Boninal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290405,"Bonito","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290410,"Boquira","BA",2015,"","",NA,NA
290420,"Botuporã","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290430,"Brejões","BA",2015,"[29043011] Prefeitura Municipal de Brejões - PMB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",NA,NA
290440,"Brejolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290450,"Brotas de Macaúbas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290460,"Brumado","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29046040] Prefeitura Municipal de Brumado - PMBRUMADO","Água e Esgoto; Res Sólidos",NA,NA
290475,"Buritirama","BA",2015,"","",NA,NA
290480,"Caatiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290485,"Cabaceiras do Paraguaçu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",NA,NA
290500,"Caculé","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290510,"Caém","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29051040] Prefeitura Municipal de Caém - PMC","Água; Res Sólidos",NA,NA
290515,"Caetanos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290520,"Caetité","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29052040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA","Água; Res Sólidos",NA,NA
290530,"Cafarnaum","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29053040] PREFEITURA MUNICIPAL CAFARNAUM - PMC","Água; Res Sólidos",NA,NA
290550,"Caldeirão Grande","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290590,"Campo Alegre de Lourdes","BA",2015,"[29059011] Prefeitura Municipal de Campo Alegre de Lourdes - PMCAL; [29059040] Prefeitura Municipal Campo Alegre de Lourdes - PM","Água e Esgoto; Res Sólidos",1.32,2.66
290600,"Campo Formoso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",NA,NA
290620,"Canarana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290640,"Candeal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290660,"Candiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29066040] Prefeitura Municipal de Candiba - BA","Água; Res Sólidos",8.76,32.65
290670,"Cândido Sales","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29067040] Prefeitura Municipal de Cândido Sales - PMCS","Água; Res Sólidos",45.65,NA
290680,"Cansanção","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068040] Prefeitura Municipal de Cansanção - PMC","Água; Res Sólidos",200,NA
290682,"Canudos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068240] PREFEITURA MUNICIPAL DE CANUDOS - PMC","Água; Res Sólidos",NA,NA
290685,"Capela do Alto Alegre","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290687,"Capim Grosso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068740] PREFEITURA MUNICIPAL DE CAPIM GROSSO - PMCG","Água e Esgoto; Res Sólidos",3.53,NA
290689,"Caraíbas","BA",2015,"[29068911] Prefeitura Municipal de Caraíbas - PMC; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068940] PREFEITURA MUNICIPAL DE CARAIBAS - PMC","Esgoto; Água; Res Sólidos",196.81,NA
290710,"Carinhanha","BA",2015,"[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água e Esgoto; Res Sólidos",7.81,NA
290720,"Casa Nova","BA",2015,"[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",NA,NA
290730,"Castro Alves","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos",33.33,NA
290755,"Caturama","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",NA,NA
290760,"Central","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
290770,"Chorrochó","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",NA,NA
290780,"Cícero Dantas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA
