"ID","Município","Estado","Ano.de.Referência","Prestadores","Serviços","abastecimento","AG002...Quantidade.de.ligações.ativas.de.água..Ligações.","AG003...Quantidade.de.economias.ativas.de.água..Economias.","AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.","AG005...Extensão.da.rede.de.água..km.","AG006...Volume.de.água.produzido..1000.m..ano.","AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.","AG008...Volume.de.água.micromedido..1000.m..ano.","AG010...Volume.de.água.consumido..1000.m..ano.","AG011...Volume.de.água.faturado..1000.m..ano.","AG012...Volume.de.água.macromedido..1000.m..ano.","AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.","AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.","AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.","AG017...Volume.de.água.bruta.exportado..1000.m..ano.","AG018...Volume.de.água.tratada.importado..1000.m..ano.","AG019...Volume.de.água.tratada.exportado..1000.m..ano.","AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.","AG021...Quantidade.de.ligações.totais.de.água..Ligações.","AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.","AG024...Volume.de.serviço..1000.m..ano.","AG026...População.urbana.atendida.com.abastecimento.de.água..Habitantes.","AG027...Volume.de.água.fluoretada..1000.m..ano.","AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano."
220930,"Santa Luz","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",3588,1003,1021,730,9.61,220.66,0,71.41,122.17,147.77,0,962,744,220.66,0,0,0,66.25,1213,702,0,3144,0,167.41
220935,"Santana do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",2099,687,689,666,7.22,160.02,0,83.95,87.13,101.09,0,654,668,160.02,0,0,0,72.98,780,633,0,1747,0,226.4
220937,"Santa Rosa do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22093740] Prefeitura Municipal de Santa Rosa do Piauí - PMSR","Água; Res Sólidos",4658,1437,1463,1437,16.84,260.67,0,170.76,175.96,208.38,0,1350,1463,260.67,0,0,0,159.4,1695,1350,0,3584,0,124.55
220940,"Santo Antônio de Lisboa","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",4316,1349,1375,1335,11.69,317.68,0,152.41,160.94,194.48,0,1296,1359,317.68,0,0,0,141.79,1585,1286,0,3973,0,167.44
220950,"Santo Inácio do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",3037,997,1003,997,7.79,181.37,0,110.73,117.6,144.61,0,955,1003,181.37,0,0,0,105.33,1167,955,0,2283,0,108.33
220955,"São Braz do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",355,99,99,99,2.9,19.82,19.82,9.23,9.69,14.18,0,89,99,0,0,0,0,7.97,318,89,1.53,355,0,14.44
220965,"São Francisco de Assis do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos",2062,696,697,653,6.38,113.36,0,61,73.5,96.72,0,663,654,113.36,0,0,0,56.33,797,623,0,1448,0,338.03
220970,"São Francisco do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",2492,770,770,769,17.07,100.73,0,70.78,80.96,107.37,0,746,769,100.73,0,0,0,69.23,935,745,0,1943,0,44.48
220985,"São João da Canabrava","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22098540] PREFEITURA MUNICIPAL DE SAO JOAO DA CANABRAVA - PMSJC","Água; Res Sólidos",2270,797,802,709,6.76,151.22,0,59.92,90,111.54,0,754,714,151.22,0,0,0,57.73,958,677,0,1224,0,131.73
220987,"São João da Fronteira","PI",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220990,"São João da Serra","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",4605,1458,1471,1403,17.52,305.65,0,141.53,157.88,199.59,0,1404,1407,305.65,0,0,0,135.41,1698,1353,0,3319,0,152.65
220995,"São João da Varjota","PI",2015,"[22099511] Prefeitura Municipal de São João da Varjota - PMSJV; [22099540] SECRETARIA DE SAÚDE - SSSV","Água; Res Sólidos",4738,1763,2000,0,130,150,0,0,150,0,0,NA,0,150,0,150,0,NA,4648,NA,NA,1389,0,40
221000,"São João do Piauí","PI",2015,"[22100011] Prefeitura Municipal de São João do Piauí - PMSJP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Esgoto; Água",17420,5279,5388,5183,64.22,1247.26,1247.26,368.39,676.36,807.09,1247.26,4977,5292,0,0,0,0,331.47,6363,4895,57.89,13535,0,932.75
221005,"São José do Divino","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",3005,886,906,885,11.46,187.66,0,91.63,95.46,122.23,187.66,871,905,187.66,0,0,0,87.42,1119,870,0,2693,0,93.77
221010,"São José do Peixe","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",2577,799,811,763,12.62,165.35,0,96.3,110.23,131.5,0,749,774,165.35,0,0,0,84.95,1005,717,0,1840,0,25.59
221020,"São José do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",2584,833,858,786,16.62,179.03,0,75.22,94.11,115.04,0,805,811,179.03,0,0,0,70.79,1001,767,0,1887,0,333.1
221030,"São Julião","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22103040] Prefeitura MUNICIPAL DE SÃO JULIÃO - pmsj","Água; Res Sólidos",5602,1970,1978,1907,23.13,326.56,274.52,175.05,196.72,266.85,0,1899,1913,52.04,0,0,0,161.34,2295,1843,10.98,2497,0,52.81
221035,"São Lourenço do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",1771,557,557,551,11.93,106.17,106.17,55.31,57.5,76.04,106.17,524,551,0,0,0,0,50.48,639,519,4.76,1102,0,159.67
221037,"São Luis do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",943,304,305,276,3.64,68.01,0,29.55,38.72,45.91,0,285,277,68.01,0,0,0,25.96,443,259,0,804,0,62.39
221039,"São Miguel do Fidalgo","PI",2015,"[22103940] PREFEITURA MUNICIPAL DE SÃO MIGUEL DO FIDALGO - PMSMF","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221040,"São Miguel do Tapuio","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",6854,2090,2105,1849,9.69,334.01,0,191.88,258.5,302.66,0,2004,1863,334.01,0,0,0,182.84,2538,1792,0,6497,0,133.17
221060,"São Raimundo Nonato","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22106040] DEPARTAMENTO DE LIMPEZA URBANA - DLU","Água; Res Sólidos",26960,8238,8503,8081,93.6,2060.22,1945.2,501.78,1032.98,1274.66,1945.2,7725,8340,115.02,0,0,0,434.47,11177,7604,77.81,21680,0,2949.76
221063,"Sebastião Leal","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22106340] Prefeitura Municipal de Sebastião Leal - PMSL","Água; Res Sólidos",1916,549,551,502,4.75,119.52,0,48.87,65.93,75.95,0,536,504,119.52,0,0,0,48.08,673,495,0,1916,0,63.9
221070,"Simões","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",7870,2324,2353,2247,24.75,489.77,489.77,198.81,243.65,311.6,0,2162,2276,0,0,0,0,184.16,2630,2098,22.79,5637,0,1189.71
221080,"Simplício Mendes","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",8638,2707,2752,2575,27.57,595.12,0,284.66,332.38,405.11,0,2511,2610,595.12,0,0,0,258.46,3205,2407,0,7185,0,443.65
221090,"Socorro do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",2051,626,639,586,13.65,118.38,0,59.81,72.13,88.36,0,598,599,118.38,0,0,0,55.38,958,561,0,1585,0,83.09
221093,"Sussuapara","PI",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221095,"Tamboril do Piauí","PI",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221097,"Tanque do Piauí","PI",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221130,"Valença do Piauí","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",18279,5966,6022,5963,29.73,1102.95,0,640.95,730.52,882.04,0,5590,6019,1102.95,0,0,0,597.67,7195,5587,0,15586,0,524.89
221135,"Várzea Branca","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22113540] Prefeitura Municipal de Várzea Branca - PMVB","Água; Res Sólidos",1460,439,439,439,5.46,81.3,81.3,42.64,44.09,60.59,0,417,439,0,0,0,0,39.32,589,417,4.85,1112,0,126.19
221150,"Vera Mendes","PI",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221160,"Vila Nova do Piauí","PI",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221170,"Wall Ferraz","PI",2015,"[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22117040] PREFEITURA MUNICIPAL DE WALL FERRAZ - PMWF","Água; Res Sólidos",1800,565,565,564,4.85,102.02,0,60.71,61.05,76.57,0,547,564,102.02,0,0,0,57.73,737,546,0,1162,0,56.68
230010,"Abaiara","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",3829,1204,1217,1204,11.14,173.35,0,126.1,126.1,176.19,0,1135,1217,173.35,0,0,0,113.48,1247,1135,0.05,3829,0,96.5
230015,"Acarapé","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",6154,3600,3620,3600,34.37,874.06,874.06,377.83,377.83,509.34,0,3488,3620,0,0,0,0,357.15,4143,3488,0,6154,0,51.73
230030,"Acopiara","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23003040] Secretaria da Infraestrutura - SEINFRA","Água e Esgoto; Res Sólidos",18845,8482,8629,8480,44.42,1316.12,1316.12,817.36,817.37,1198.68,1316.12,7987,8627,0,0,0,0,748.3,9066,7986,0.03,18845,1316.12,1452.82
230040,"Aiuaba","CE",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230050,"Alcântaras","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23005040] Prefeitura Municipal de Alcântaras - PMA","Água e Esgoto; Res Sólidos",2638,1193,1195,1193,15.26,99.68,99.68,77.65,77.65,131.27,99.68,1115,1195,0,0,0,0,70.54,1308,1115,0.22,2638,0,52.36
230060,"Altaneira","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",4329,2147,2151,2147,33.28,216.5,216.5,160.34,160.34,280.49,216.5,2045,2151,0,0,0,0,151.72,2207,2045,0.37,4329,216.5,436.81
230070,"Alto Santo","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",5764,1229,1344,1229,12.17,194.37,194.37,167.62,167.62,211.96,194.37,1231,1344,0,0,0,0,149.27,1283,1231,0.05,5764,0,329.47
230080,"Antonina do Norte","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",4532,2256,2277,2256,24.94,358.46,358.46,210.56,210.56,314.05,358.46,2121,2277,0,0,0,0,194.16,2473,2121,0.7,4532,0,263.03
230090,"Apuiarés","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23009040] PREFEITURA MUNICIPA DE APUIARES - PMA","Água; Res Sólidos",4654,2292,2364,2292,21.63,259.5,259.5,184.79,184.79,305.15,259.5,2210,2364,0,0,0,0,171.89,2421,2210,0.03,4654,0,105.12
230110,"Aracati","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23011040] SECRETARIA DE INFRAESTRUTURA E URBANISMO - SEINFRA","Água e Esgoto; Res Sólidos",36102,15245,16396,15184,162.49,3250.88,3250.88,1877.53,1877.57,2524.16,3250.88,15101,16332,0,0,0,0,1671.41,15813,15040,2.64,36102,0,1975.9
230120,"Aracoiaba","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",10063,6503,6519,6503,58.16,1635.07,1635.07,737.43,737.43,959.55,1635.07,6331,6519,0,0,0,0,683.62,7172,6331,0,10063,1635.07,1410.66
230125,"Ararendá","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23012540] Prefeitura Municipal de Ararendá - PMA","Água; Res Sólidos",3439,1606,1617,1606,18.18,215.4,0,140.25,141.46,140.54,0,1511,1617,215.4,0,0,0,134.57,1717,1511,0.36,3439,0,222.48
230130,"Araripe","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23013040] Prefeitura Municipal de Araripe - PMA","Água; Res Sólidos",8760,3690,3720,3690,47.66,405.08,405.08,283.78,283.78,477.18,405.08,3505,3720,0,0,0,0,257.82,4099,3505,0.05,8760,405.08,767.89
230140,"Aratuba","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23014040] Prefeitura Municipal de Aratuba - PMA","Água e Esgoto; Res Sólidos",3248,1272,1283,1272,12.66,120.83,0,102.13,102.13,158.6,0,1203,1283,120.83,0,0,0,91.52,1345,1203,0,3248,0,249.62
230150,"Arneiroz","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",3154,1269,1291,1269,21.86,167.89,167.89,105.18,105.18,175.49,167.89,1181,1291,0,0,0,0,95.93,1341,1181,0.06,3154,0,150.62
230160,"Assaré","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",10143,4388,4459,4388,36.25,733.21,733.21,384.21,384.21,617.77,733.21,4145,4459,0,0,0,0,350.85,4697,4145,0.05,10143,733.21,885.92
230170,"Aurora","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23017040] PREFEITURTA MUNICIPAL DE AURORA CEARA - PMA","Água e Esgoto; Res Sólidos",10359,4735,4797,4735,35.83,825.23,825.23,479.92,479.92,694.67,825.23,4513,4797,0,0,0,0,435.39,4793,4513,1.14,10359,825.23,487.44
230180,"Baixio","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",3307,1179,1179,1178,28.13,146.4,0,109.82,109.82,164.58,0,1132,1178,146.4,0,0,0,105.63,1228,1131,0.04,3307,0,100.8
230185,"Banabuiú","CE",2015,"[23018511] Serviço Autônomo de Água e Esgoto - SAAE","Água",9052,2668,2671,2640,23,438.56,438.56,295.96,354.5,437.56,0,2611,2643,0,0,0,0,264.62,3227,2590,NA,9052,0,NA
230190,"Barbalha","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",34498,11126,11252,10951,98.54,2890.91,0,1448.89,1448.9,1888.74,0,10685,11072,2890.91,0,0,0,1349.63,11488,10517,0.13,34498,0,1860.01
230195,"Barreira","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23019540] Secretaria da Infraestrutura e Controle Urbano - SEINCO","Água e Esgoto; Res Sólidos",7404,5043,5117,5043,113.32,483.52,483.52,463.97,463.97,465.51,0,4933,5117,0,0,0,0,444.36,5550,4933,0,7404,0,26.83
230200,"Barro","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",11332,4493,4523,4493,59.18,703.03,0,453.13,453.13,651.58,703.03,4293,4523,703.03,0,0,0,424.61,4646,4293,0.49,11332,0,896.91
230210,"Baturité","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23021040] SECRETARIA DE INFRAESTRUTURA E URBANISMO - SEINFRA","Água e Esgoto; Res Sólidos",21592,8533,8856,8533,54.85,1413.73,1413.73,986.41,986.41,1229.17,1413.73,8282,8856,0,0,0,0,896.57,9166,8282,0,21592,1413.73,265.53
230240,"Boa Viagem","CE",2015,"[23024011] Serviço Autônomo de Água e Esgoto - SAAE; [23024012] Prefeitura Municipal de Boa Viagem - PMBV; [23024040] Prefeitura Municipal - PMBV","Água; Esgoto; Res Sólidos",38987,9222,9270,9182,236,1455,1359.1,923.17,1010,1514.94,1095,8868,9230,48,0,0,0,864.88,13854,8868,96,27226,1095,595.28
230250,"Brejo Santo","CE",2015,"[23025040] SECRATARIA DE INFRAESTUTURA E URBANISMO - SEINFRA","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230270,"Campos Sales","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",12668,5906,6068,5848,41.99,746.47,746.47,497.01,497.01,818.65,746.47,5640,6010,0,0,0,0,460.33,6522,5591,0.16,12668,746.47,868.2
230280,"Canindé","CE",2015,"[23028011] Serviço Autônomo de Água e Esgoto de Canindé - SAAE; [23028040] SECRETARIA DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO - SEINFRA","Água e Esgoto; Res Sólidos",52425,14093,14093,8416,109.3,1667.57,1636.45,610.08,1667.57,1848.65,0,13583,8416,31.12,0,0,0,331.65,19926,8213,0,45044,1636.45,NA
230290,"Capistrano","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",4855,2268,2300,2268,26.39,254.44,254.44,199.69,199.69,262.01,254.44,2183,2300,0,0,0,0,185.79,2359,2183,0,4855,254.44,640.56
230300,"Caridade","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23030040] Prefeitura Municipal de Caridade - PMC","Água; Res Sólidos",4849,1741,1780,1741,32.49,226.39,226.39,137.56,137.56,125.13,226.39,1652,1780,0,0,0,0,118.28,1827,1652,0,4849,226.39,309.95
230310,"Cariré","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23031040] PREFEITURA MUNICIPAL DE CARIRÉ - PMC","Água; Res Sólidos",5917,2468,2476,2468,32.12,402.59,402.59,254.08,254.08,361.68,402.59,2355,2476,0,0,0,0,230.09,2705,2355,0.02,5917,402.59,407.36
230320,"Caririaçu","CE",2015,"[23032011] Serviço Autônomo de Água e Esgoto - SAMAE","Água",15373,4614,4750,4500,40,1556.22,778.11,840,840,840,778.11,NA,4687,778.11,0,0,0,NA,4806,NA,NA,14259,0,NA
230330,"Cariús","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",4403,2185,2210,2185,14.72,252.86,252.86,227.7,227.7,318.36,252.86,2030,2210,0,0,0,0,210.9,2388,2030,0.14,4403,252.86,148.99
230340,"Carnaubal","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23034040] PREFEITURA DE CARNAUBAL / SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS - SEINFRA","Água; Res Sólidos",6871,4564,4571,4564,41.09,568.57,534.36,410.8,410.8,612.98,0,4375,4571,34.21,0,0,0,397.33,5064,4375,0,6871,568.57,886.97
230360,"Catarina","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23036040] PREFEITURA MUNICIPAL DE CATARINA - PMC","Água e Esgoto; Res Sólidos",8509,2635,2653,2635,20.51,362.59,362.59,216.67,216.67,348.16,362.59,2500,2653,0,0,0,0,201.67,2873,2500,0.33,8509,0,834.25
230365,"Catunda","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",4939,1918,1922,1918,23.39,142.64,142.64,139.3,139.3,131.41,142.64,1783,1922,0,0,0,0,132.95,2064,1783,0.03,4939,0,206.19
230370,"Caucaia","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",240953,81587,90066,81584,600.29,21273.91,21273.91,9829.76,9829.76,12821.13,0,86571,90063,0,0,0,0,9067.08,89754,86569,0,240953,21273.91,7038.57
230380,"Cedro","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",12298,5530,5579,5530,50.56,1075.19,1075.19,553.11,553.11,799.96,1075.19,5291,5579,0,0,0,0,511.99,5814,5291,1.51,12298,1.08,762.12
230393,"Choró","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",2892,1132,1134,1132,11.78,187.9,187.9,128.7,128.7,160.4,187.9,1041,1134,0,0,0,0,115.4,1179,1041,0,2892,187.9,137.13
230395,"Chorozinho","CE",2015,"[23039511] Prefeitura Municipal de Chorozinho - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU","Esgoto; Água; Res Sólidos",6346,4185,4222,4185,72.51,307.47,254.78,307.47,307.47,354.97,0,4081,4222,0,0,0,0,294.04,4875,4081,0,6346,254.78,237.71
230400,"Coreaú","CE",2015,"[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23040040] PREFEITURA MUNICIPAL DE COREAÚ - PMC","Esgoto; Água e Esgoto; Res Sólidos",10001,4148,4162,4147,44.03,611.01,611.01,360.21,360.21,570.66,611.01,3988,4161,0,0,0,0,340.14,4732,3987,0.08,10001,611.01,163.25
230410,"Crateús","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",41225,17879,18124,17879,151.55,2298.3,2298.3,1529.76,1529.76,2142.68,2298.3,16955,18124,0,0,0,0,1404.78,19952,16955,1.33,41225,2298.3,1132.16
230420,"Crato","CE",2015,"[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC","Água e Esgoto",127432,32700,37356,7456,269.5,9097.72,0,1740.78,7007.76,7007.76,0,31491,7456,9097.72,0,0,0,1564.85,37356,7034,0,106110,0,NA
230423,"Croatá","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC","Água e Esgoto; Res Sólidos",4965,1842,1855,1842,17.11,249.06,0,178.44,178.44,264.2,0,1711,1855,249.06,0,0,0,155.88,2076,1711,0,4965,0,147.55
230426,"Deputado Irapuan Pinheiro","CE",2015,"[23042611] Prefeitura Municipal de Deputado Irapuan Pinheiro - PMDIP; [23042640] Secretaria de Obras.  Serviços Públicos e Transportes - SOSPT","Água; Res Sólidos",4325,1790,1790,1790,16,194.92,190.25,174.14,174.14,174.14,0,1790,1790,0,0,0,0,174.14,2118,1790,0,2134,0,158.65
230427,"Ererê","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",2823,1256,1262,1256,16.28,170.6,0,130.6,130.6,182.06,0,1213,1262,170.6,0,0,0,122.7,1276,1213,0.03,2823,0,117.58
230430,"Farias Brito","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23043040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SEINFRA","Água; Res Sólidos",5673,2930,2961,2930,23.01,342.97,270.02,250.72,250.72,397.57,342.97,2801,2961,72.95,0,0,0,229.94,3055,2801,0.44,5673,0,500.15
230435,"Forquilha","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23043540] SEINFRA - SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos",14656,5353,5411,5353,33.52,662.13,662.13,428.37,428.37,686.3,662.13,5139,5411,0,0,0,0,397.62,5648,5139,0.27,14656,0,634.47
230450,"Frecheirinha","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23045040] Secretaria de Infra Estrutura e Meio Ambiente - Meio Ambiente","Água e Esgoto; Res Sólidos",6987,3593,3707,3592,55.89,598.72,598.72,368.48,368.48,536.16,0,3414,3706,0,0,0,0,305.6,4020,3413,0.02,6987,0,679.74
230460,"General Sampaio","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23046040] Secretaria do Desenvolvimento Rural e Meio Ambiente - SEDERMA","Água; Res Sólidos",3907,1356,1384,1356,10.74,199.51,199.51,139.93,139.93,196.81,199.51,1269,1384,0,0,0,0,126.2,1408,1269,0.26,3907,0,106.91
230465,"Graça","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23046540] PREFEITURA MUNICIPAL DE GRAÇA - PMG","Água e Esgoto; Res Sólidos",5328,2371,2390,2371,19.83,202.2,161.33,191.31,191.31,308.71,202.2,2286,2390,40.87,0,0,0,178.27,2699,2286,0.74,5328,0,182.25
230480,"Granjeiro","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23048040] Prefeitura Municipal de Granjeiro - PMG","Água e Esgoto; Res Sólidos",1193,687,698,687,9.68,97.41,97.41,72.52,72.52,101.12,97.41,641,698,0,0,0,0,67.03,725,641,0.23,1193,97.41,50.03
230490,"Groaíras","CE",2015,"[23049011] Prefeitura Municipal de Groaíras - PMG; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23049040] Prefeitura Municipal de Groaíras - PMG","Esgoto; Água; Res Sólidos",7125,3037,3049,3036,35.22,394.3,394.3,260.41,260.41,412.42,394.3,2889,3048,0,0,0,0,246.53,3284,2888,0.08,7125,394.3,340.1
230500,"Guaraciaba do Norte","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23050040] Prefeitura Municipal de Guaraciaba do Norte - PMGN","Água e Esgoto; Res Sólidos",11576,5532,5620,5532,54.52,610.23,610.23,473.93,473.93,502.95,0,5189,5620,0,0,0,0,435.42,6055,5189,0,11576,0,951.79
230510,"Guaramiranga","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",1359,637,709,637,6.09,80.53,0,67.2,67.2,101.55,0,578,709,80.53,0,0,0,50.15,684,578,0,1359,0,35.89
230520,"Hidrolândia","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",10269,4030,4054,4030,52.9,359.39,359.39,327.61,327.61,333.21,359.39,3844,4054,0,0,0,0,310.96,4352,3844,0.26,10269,0,675.97
230523,"Horizonte","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23052340] SECRETARIA DE INFRA-ESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos",43745,19113,19632,19112,148.16,3930.93,3930.93,1935.24,1935.24,2611.28,0,19194,19631,0,0,0,0,1840.55,21955,19193,0,43745,3930.93,3698.74
230526,"Ibaretama","CE",2015,"[23052640] Secretaria de Serviços Públicos - SSP","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
